1
0.73286
0.50467
0.32185
0.099453
0
0.41826
0.61382
0.16558
0.23957
0.0061573
0.035489
0.83381
0.92932
0.98501
0.92791
0.8268
0.72352
0.62016
0.5168
0.41344
0.31008
0.20672
0.10336
0.29931
0.35178
0.86576
0.0596
0.66346
0.55656
0.77068
0.44032
0.25009
0.1366
0.20167
